order_id,customer_id,order_date,status,payment_method,shipping_address,shipping_city,shipping_state,shipping_zip,shipping_country,total_amount
250,664,2023-08-10,Cancelled,PayPal,26898 Nguyen Village Apt. 350,Port Robert,MP,46524,USA,286.94
251,137,2024-09-29,Completed,Credit Card,26051 Schneider Ferry,New Gabriel,MP,30874,USA,11500.67
252,423,2024-05-23,Completed,Credit Card,076 Mullins Landing,Hamptonfurt,TN,96333,USA,881.8299999999999
253,945,2024-08-24,Completed,Credit Card,05044 Foster Manors,South Donaldhaven,MN,53216,USA,3755.5499999999997
254,82,2024-09-20,Completed,Credit Card,9286 Nicholas Shores,Lake Ashley,VA,40268,USA,8185.120000000001
255,889,2024-05-06,Completed,Credit Card,8012 Franklin Lock,Figueroashire,GA,62289,USA,18566.46
256,760,2023-10-06,Completed,Credit Card,9438 Christopher Land Apt. 946,East Andrew,ID,69886,USA,2286.49
257,955,2023-08-30,Completed,PayPal,6270 Scott Cove Apt. 417,Saraview,KY,08484,USA,590.76
258,266,2024-11-18,Processing,PayPal,424 Lauren Orchard,New Jennifer,PR,56020,USA,8520.95
259,187,2024-07-11,Processing,Debit,35540 Stanton Roads Apt. 715,Collinsstad,CT,33718,USA,9688.77
260,958,2024-07-03,Completed,Credit Card,989 Kelley Harbors,New Danielle,LA,09473,USA,8013.68
261,281,2024-06-23,Processing,Debit,5495 Johnny Courts,Angelafurt,SD,22734,USA,349.84
262,614,2023-07-03,Returned,PayPal,5323 April Village,West Donald,MT,36521,USA,2161.34
263,664,2024-04-04,Completed,PayPal,4481 Ford Mills Suite 922,Lake Scottmouth,MN,25011,USA,6477.9
264,447,2024-12-15,Processing,Credit Card,07215 Nguyen Rue,Johnsonbury,ID,78338,USA,4862.04
265,794,2023-11-25,Completed,PayPal,4000 Mcmahon Meadow Suite 899,Port Lisa,VA,31714,USA,2043.57
266,189,2024-02-08,Completed,PayPal,36355 Ellis Ports Apt. 244,South Thomasshire,NE,45628,USA,3104.12
267,429,2023-03-07,Processing,Credit Card,2104 Kyle Points,East Lori,KS,22093,USA,6798.57
268,187,2024-09-15,Completed,Credit Card,35540 Stanton Roads Apt. 715,Collinsstad,CT,33718,USA,12023.22
269,216,2024-10-22,Completed,Credit Card,9790 Campbell Freeway,Garciaview,RI,56789,USA,3570.91
270,851,2024-06-30,Completed,Debit,030 Cervantes Summit Apt. 988,Scottchester,VT,11496,USA,7524.16
271,5,2024-09-21,Completed,Credit Card,4321 Sierra Inlet,Blankenshipborough,AK,42007,USA,718.92
272,464,2024-12-19,Completed,Credit Card,009 Gibson Walk,New Catherinemouth,MO,89691,USA,9003.710000000001
273,642,2024-05-30,Completed,Credit Card,986 Rogers Spurs Suite 212,Beardfurt,AL,49299,USA,2292.31
274,832,2023-11-30,Completed,Credit Card,37914 Tyler Key Suite 610,Nicholasmouth,AS,26192,USA,62.71
275,330,2024-03-22,Completed,Credit Card,278 Allen Expressway Suite 131,Jeanettefort,CO,85234,USA,2111.04
276,626,2024-11-07,Completed,Credit Card,0681 Dyer Green Suite 414,Powersfort,DE,65806,USA,4698.55
277,977,2023-11-22,Completed,PayPal,772 Bryant Pines,East Christian,NJ,03580,USA,5433.48
278,135,2024-07-30,Completed,PayPal,4413 Jim Meadows Suite 362,Christopherburgh,PA,49723,USA,3455.7400000000002
279,604,2024-11-22,Completed,Credit Card,86809 Barbara Garden Apt. 531,Terryland,NM,40967,USA,2500.96
280,613,2023-11-03,Completed,Credit Card,03955 Bradley Cliff,Ramirezmouth,MS,81039,USA,6103.85
281,686,2024-11-01,Completed,PayPal,1317 Mcintyre Station,Spearston,OR,28084,USA,7569.13
282,836,2024-01-28,Completed,Credit Card,51986 Ross Squares Suite 507,Williamberg,DE,34869,USA,10609.369999999999
283,21,2024-12-07,Completed,Credit Card,4759 Russell Viaduct Apt. 034,New Josephfort,OH,73923,USA,2605.08
284,874,2024-11-21,Processing,Credit Card,54324 Charles Trail Apt. 668,Sheriton,FL,40548,USA,2187.27
285,37,2024-02-02,Completed,PayPal,958 Washington Union Apt. 027,South Melissaborough,OK,20414,USA,9516.619999999999
286,264,2024-08-13,Completed,Credit Card,1003 Stacy Circles Suite 544,Port Timothy,NV,19890,USA,5102.76
287,624,2024-12-18,Completed,PayPal,8446 Courtney Vista,East Laurenbury,ME,42167,USA,1786.76
288,678,2024-12-18,Completed,Credit Card,827 Sandra Dam Suite 426,Nixonfort,CT,62382,USA,175.91
289,647,2023-12-18,Completed,Credit Card,3118 Shah Flat,Turnerland,GA,31693,USA,1489.8400000000001
290,553,2024-08-26,Completed,PayPal,573 Jeffrey Squares,North Maria,WV,53322,USA,14769.26
291,470,2024-06-11,Processing,PayPal,927 Lambert Loop Apt. 153,Ramseychester,OR,55754,USA,7778.85
292,223,2024-11-01,Completed,PayPal,227 Kayla Extension Apt. 993,West Shannon,FM,15622,USA,2843.84
293,65,2024-11-02,Completed,PayPal,77240 Carlson Manors,New Timothyfort,PR,01242,USA,5178.26
294,648,2023-12-23,Processing,Credit Card,67686 Thomas Track,Lauraton,MP,07731,USA,39.0
295,642,2024-10-18,Processing,Debit,986 Rogers Spurs Suite 212,Beardfurt,AL,49299,USA,5355.17
296,572,2023-09-26,Completed,PayPal,868 Emily Parkways,Michelleport,MD,83362,USA,4373.75
297,254,2024-08-30,Completed,Credit Card,6697 Robert Vista,East Kyleville,WI,54341,USA,4509.18
298,533,2024-02-02,Completed,Credit Card,416 Wilson Keys,Port Daniel,KS,52939,USA,7758.64
299,452,2024-10-31,Completed,Debit,36016 Morris Extensions Apt. 111,Pattersonchester,DC,02936,USA,8667.04
300,952,2024-05-14,Completed,Credit Card,79664 Mary Springs Suite 872,Tranmouth,GU,30878,USA,2747.19
301,677,2024-08-13,Cancelled,Credit Card,26955 Jeffrey Summit,Paulfurt,KY,88351,USA,7245.32
302,677,2024-08-18,Completed,Credit Card,26955 Jeffrey Summit,Paulfurt,KY,88351,USA,3569.9
303,8,2023-12-20,Completed,PayPal,447 King Turnpike,South Chelseamouth,VI,53920,USA,4928.21
304,810,2024-11-15,Completed,Credit Card,54812 Debbie Pike,North Heatherstad,TX,17246,USA,3456.13
305,943,2024-03-30,Completed,Credit Card,58426 Sarah Key Apt. 763,Tinahaven,GA,55183,USA,2282.56
306,101,2024-04-14,Processing,PayPal,5105 Connie Square,Austinfurt,ME,06845,USA,10814.31
307,390,2024-08-22,Completed,PayPal,808 Thompson Valley Apt. 667,Lake Sierratown,MO,34763,USA,1183.23
308,993,2023-11-21,Returned,PayPal,2772 Miller Alley,Morrisonbury,WV,27968,USA,3196.77
309,958,2024-03-23,Completed,Credit Card,989 Kelley Harbors,New Danielle,LA,09473,USA,11850.83
310,450,2024-01-11,Completed,Credit Card,331 Jon Road Apt. 629,Seanfurt,KS,34240,USA,5453.1
311,669,2024-12-20,Completed,Credit Card,2374 Angela Views Suite 758,Amyport,WY,87335,USA,11235.400000000001
312,470,2024-05-08,Completed,Credit Card,927 Lambert Loop Apt. 153,Ramseychester,OR,55754,USA,776.43
313,27,2023-12-27,Processing,Credit Card,738 Samuel Orchard,South Barbara,MN,09058,USA,2224.34
314,731,2024-08-01,Completed,PayPal,754 Brenda Shore,Hernandezside,PW,67586,USA,11662.36
315,616,2024-08-30,Processing,Credit Card,9881 Dylan Port Suite 916,Nancystad,VA,08660,USA,7743.27
316,200,2024-11-05,Completed,Credit Card,250 Jasmine Heights Apt. 788,Gatesberg,PA,75381,USA,8387.79
317,812,2024-12-06,Completed,Credit Card,3915 Austin Walks Suite 677,Henryburgh,RI,33075,USA,2679.66
318,910,2023-12-31,Completed,PayPal,10186 Cynthia Lodge,West Donnaville,LA,44549,USA,14074.23
319,189,2024-07-10,Completed,Credit Card,36355 Ellis Ports Apt. 244,South Thomasshire,NE,45628,USA,3876.92
320,206,2024-12-22,Processing,PayPal,999 Ray Flat Suite 880,Lisabury,NE,85869,USA,214.24
321,943,2023-06-04,Completed,Debit,58426 Sarah Key Apt. 763,Tinahaven,GA,55183,USA,4175.96
322,256,2023-10-19,Processing,PayPal,45203 Shelby Route Apt. 273,Richardshire,MP,67530,USA,10049.36
323,130,2024-08-11,Completed,Credit Card,67770 Andrea Club,Thomasburgh,FL,22641,USA,1286.78
324,207,2024-08-26,Completed,Credit Card,168 Bryan Divide Suite 109,Port Jean,MH,22656,USA,1509.5900000000001
325,940,2024-10-12,Completed,PayPal,8372 Wilson Grove Suite 593,Timothytown,LA,38748,USA,8569.720000000001
326,760,2024-11-18,Completed,Credit Card,9438 Christopher Land Apt. 946,East Andrew,ID,69886,USA,3998.7700000000004
327,180,2024-11-04,Processing,Credit Card,424 Adams Meadows Suite 380,New Nathanberg,MO,92897,USA,3042.4
328,412,2024-07-19,Completed,Credit Card,6267 Chad Via,Lake Jeffreyside,MN,78977,USA,2209.14
329,884,2024-03-03,Completed,Debit,844 Larry Plaza Apt. 769,Danielleshire,KY,48141,USA,3649.95
330,572,2024-01-15,Completed,PayPal,868 Emily Parkways,Michelleport,MD,83362,USA,10542.689999999999
331,315,2024-10-17,Completed,Credit Card,1435 Cervantes Fork,East Anna,WY,03009,USA,1462.56
332,732,2023-07-04,Completed,Credit Card,47426 Vasquez Circles Suite 673,Adamsside,CT,74407,USA,8240.64
333,700,2023-12-14,Returned,Credit Card,69359 Roberts Mall Suite 991,Grahambury,TX,59538,USA,4967.48
334,316,2024-04-24,Completed,Debit,477 Rodriguez Ridges,Laurenland,OK,93130,USA,1447.98
335,821,2024-12-23,Completed,Credit Card,55091 Martin Corner,North Ginabury,NC,45573,USA,8443.5
336,416,2024-06-23,Completed,Credit Card,3852 Cooper Key,Jeffreymouth,IN,42623,USA,2184.37
337,618,2024-12-23,Processing,PayPal,329 Baker Springs,Riggstown,AS,70639,USA,1690.74
338,595,2024-10-31,Cancelled,PayPal,788 Mora Radial,Port Jason,LA,54286,USA,229.06
339,527,2024-11-30,Processing,Debit,85715 Grace Stravenue Apt. 085,South Matthew,TX,45135,USA,1908.55
340,229,2024-05-26,Completed,PayPal,672 Amanda Plain Suite 876,New Anthonyfort,VT,07376,USA,4106.09
341,168,2023-06-13,Processing,Credit Card,74523 Marshall Station,Davenportside,VA,53084,USA,7248.1
342,258,2024-06-20,Completed,PayPal,83356 Evan Gateway Suite 329,Elainechester,NY,96287,USA,12521.289999999999
343,842,2024-08-01,Completed,Credit Card,4818 Irwin Lakes,Jamesview,ND,97359,USA,6118.38
344,874,2024-09-01,Completed,PayPal,54324 Charles Trail Apt. 668,Sheriton,FL,40548,USA,2392.45
345,256,2024-09-01,Completed,PayPal,45203 Shelby Route Apt. 273,Richardshire,MP,67530,USA,1452.8
346,197,2024-11-17,Completed,Debit,583 Kayla Viaduct,New Richard,UT,53597,USA,2734.77
347,20,2024-07-28,Completed,Credit Card,6529 Dana Fields Apt. 458,New Teresaberg,WA,59691,USA,13323.880000000001
348,910,2023-07-31,Completed,Credit Card,10186 Cynthia Lodge,West Donnaville,LA,44549,USA,3730.62
349,561,2024-03-22,Completed,PayPal,534 Serrano Village Apt. 812,West Joseph,NV,83715,USA,13311.11
350,110,2024-05-27,Completed,Credit Card,259 White Grove Apt. 368,North Christopherview,GA,62237,USA,839.83
351,164,2024-12-21,Returned,Credit Card,2012 Clark Brooks Suite 687,Jacobland,PR,76132,USA,1581.13
352,566,2023-11-24,Completed,Credit Card,5278 Justin Pine Apt. 913,Port Danielle,NJ,97446,USA,6875.13
353,66,2024-10-18,Completed,Credit Card,38256 Mckenzie Shoal,Maryland,OH,14366,USA,3378.83
354,697,2024-08-27,Completed,Credit Card,741 Donna Crescent Apt. 771,Grantport,WY,82731,USA,3095.46
355,212,2024-08-27,Processing,Credit Card,44907 Nicole Port,Velasquezchester,TX,87945,USA,1351.65
356,131,2024-05-01,Completed,Credit Card,2893 Christian Vista Apt. 538,Michaelside,GA,53193,USA,3123.5
357,237,2023-11-15,Returned,PayPal,460 Teresa Divide Apt. 471,Sanchezton,ME,33584,USA,8538.27
358,466,2024-11-23,Completed,Credit Card,94080 Jasmine Trace,North Jenniferfort,ND,47016,USA,10461.960000000001
359,616,2024-09-17,Completed,PayPal,9881 Dylan Port Suite 916,Nancystad,VA,08660,USA,3771.97
360,824,2024-11-21,Completed,PayPal,635 Young Bypass,Allisonview,NH,47533,USA,6398.549999999999
361,812,2024-12-21,Completed,Credit Card,20902 Hensley Mission Suite 155,Adamfort,MT,79948,USA,2620.13
362,676,2024-12-17,Returned,Credit Card,3499 Meyer Shores,Livingstonview,AL,90325,USA,7853.33
363,537,2023-07-03,Completed,Debit,18524 Foster Fall,Markshire,RI,58779,USA,3702.3599999999997
364,811,2023-08-09,Completed,Credit Card,06193 Smith Vista,Port Taylor,OR,88097,USA,2949.74
365,571,2023-09-24,Returned,Credit Card,1547 Fuller Grove Suite 629,Thompsonbury,DE,61564,USA,4392.3
366,697,2024-11-06,Processing,PayPal,741 Donna Crescent Apt. 771,Grantport,WY,82731,USA,4789.49
367,443,2024-02-13,Cancelled,Credit Card,8224 Thomas Turnpike Suite 187,New Adam,ND,77974,USA,4902.22
368,470,2024-11-16,Completed,Credit Card,927 Lambert Loop Apt. 153,Ramseychester,OR,55754,USA,8265.369999999999
369,63,2024-10-27,Completed,Credit Card,8720 Schmidt Fields Apt. 264,North Eric,NY,49905,USA,10116.8
370,27,2024-09-07,Completed,Credit Card,738 Samuel Orchard,South Barbara,MN,09058,USA,576.41
371,626,2024-06-10,Completed,Credit Card,0681 Dyer Green Suite 414,Powersfort,DE,65806,USA,29.64
372,298,2024-07-03,Completed,Credit Card,842 Rivera Corners,Port Annette,WA,68192,USA,2120.08
373,731,2024-08-31,Completed,PayPal,754 Brenda Shore,Hernandezside,PW,67586,USA,15682.24
374,471,2024-04-17,Completed,PayPal,34467 Clark Court,East Timothy,WV,88427,USA,6994.44
375,596,2024-01-04,Completed,PayPal,921 Tyrone Course,Davidmouth,GU,49620,USA,8234.41
376,167,2024-12-13,Completed,Debit,906 Michael Common Apt. 192,Millerton,SD,09973,USA,4484.3
377,505,2024-01-17,Completed,Credit Card,45435 Zachary Wall,Richardfort,IN,48051,USA,2945.12
378,678,2024-10-13,Processing,PayPal,827 Sandra Dam Suite 426,Nixonfort,CT,62382,USA,10065.45
379,323,2024-02-27,Completed,Credit Card,12422 Bass Manors Suite 450,Alexandrahaven,SD,12798,USA,68.27
380,76,2024-05-30,Cancelled,Credit Card,555 Franklin Pines Apt. 344,Rebeccachester,OR,79541,USA,3026.1800000000003
381,68,2024-09-26,Completed,Credit Card,2364 Wiley Cape Suite 604,Kristyville,CA,39555,USA,3725.7799999999997
382,900,2023-06-09,Completed,Credit Card,44149 Hanson Walks,New Kellyland,DE,38939,USA,3187.29
383,686,2024-07-14,Completed,Debit,1317 Mcintyre Station,Spearston,OR,28084,USA,6983.5599999999995
384,976,2024-10-27,Completed,Credit Card,994 Bradley Stream Suite 003,Alvarezmouth,AR,40271,USA,5086.8
385,731,2024-12-27,Processing,PayPal,754 Brenda Shore,Hernandezside,PW,67586,USA,1868.4699999999998
386,664,2024-07-09,Completed,Credit Card,4481 Ford Mills Suite 922,Lake Scottmouth,MN,25011,USA,3922.87
387,701,2023-10-19,Processing,Credit Card,7303 Jimenez Mountains Apt. 034,Nataliechester,VA,93547,USA,7714.76
388,689,2024-10-19,Completed,Credit Card,389 John Squares Suite 395,Kellymouth,ME,43681,USA,8071.83
389,463,2024-07-18,Completed,Debit,29461 Angela Forks Apt. 370,West Crystalstad,NH,46302,USA,1861.36
390,688,2024-10-27,Completed,PayPal,91462 Cynthia Passage,South Randallbury,DC,07973,USA,8070.59
391,720,2024-01-24,Completed,PayPal,7924 Payne Gardens Apt. 906,East Jamesmouth,TN,99912,USA,1193.98
392,262,2024-10-22,Completed,Credit Card,1360 George Isle,Scottmouth,MH,96479,USA,2586.87
393,38,2023-10-11,Completed,Debit,0996 Sherry Prairie,Lake Devon,CT,39786,USA,3544.4
394,731,2023-10-23,Completed,Credit Card,754 Brenda Shore,Hernandezside,PW,67586,USA,2852.04
395,695,2023-12-28,Completed,PayPal,8051 Hamilton Bridge Apt. 740,Port Regina,MN,88929,USA,466.06
396,616,2024-11-10,Completed,Credit Card,9881 Dylan Port Suite 916,Nancystad,VA,08660,USA,9349.06
397,709,2023-12-12,Completed,Credit Card,3154 Cook Springs,West Matthewside,PR,74321,USA,7982.12
398,635,2024-07-08,Completed,PayPal,5253 John Passage,South Christina,ME,62198,USA,6928.28
399,235,2024-11-30,Returned,Debit,57009 Becker Shores Suite 800,East Erica,MA,19439,USA,1819.6399999999999
400,641,2024-07-21,Processing,Credit Card,268 Timothy Island Apt. 380,East Heather,CA,86359,USA,536.79
401,20,2024-07-12,Processing,Credit Card,6529 Dana Fields Apt. 458,New Teresaberg,WA,59691,USA,5821.59
402,708,2024-08-30,Completed,Credit Card,4509 Randall Bridge,Michelleville,KS,45225,USA,1222.12
403,310,2024-08-08,Completed,Debit,13210 Richardson Land Suite 605,Port Terri,OR,43289,USA,11760.56
404,798,2024-12-20,Completed,Debit,1379 Martin Parkways,Cliffordborough,UT,61579,USA,5340.76
405,821,2024-03-08,Completed,Debit,55091 Martin Corner,North Ginabury,NC,45573,USA,3148.56
406,976,2024-12-03,Completed,Credit Card,994 Bradley Stream Suite 003,Alvarezmouth,AR,40271,USA,1956.6799999999998
407,412,2024-08-16,Completed,Credit Card,6267 Chad Via,Lake Jeffreyside,MN,78977,USA,4954.83
408,230,2024-10-27,Processing,Debit,4384 Perkins Turnpike,Brayfort,PR,23589,USA,3868.2
409,575,2024-07-23,Completed,Credit Card,271 Payne Row Apt. 097,Romerohaven,NM,24349,USA,7732.62
410,889,2024-12-21,Completed,Debit,538 Wall Lights Suite 790,Jonesside,UT,07185,USA,2391.61
411,745,2024-06-05,Completed,Debit,23314 Jones Terrace Suite 811,Tranland,CA,43112,USA,2762.55
412,842,2024-11-05,Completed,Credit Card,8791 Jeffrey Falls,North Kylechester,CT,33828,USA,4413.72
413,678,2024-09-09,Completed,Credit Card,827 Sandra Dam Suite 426,Nixonfort,CT,62382,USA,12648.74
414,200,2024-10-09,Processing,Credit Card,250 Jasmine Heights Apt. 788,Gatesberg,PA,75381,USA,6469.58
415,515,2024-12-03,Completed,Credit Card,6452 Katherine Pass,Davismouth,SD,85613,USA,5471.95
416,63,2023-10-26,Completed,PayPal,8720 Schmidt Fields Apt. 264,North Eric,NY,49905,USA,8632.36
417,744,2024-08-14,Processing,PayPal,071 Michelle Ways,Cookburgh,UT,27017,USA,1738.7499999999998
418,180,2024-08-05,Returned,Credit Card,424 Adams Meadows Suite 380,New Nathanberg,MO,92897,USA,3816.5299999999997
419,723,2024-09-17,Completed,PayPal,0012 Higgins Estates Apt. 981,Schwartzton,WI,46784,USA,9163.8
420,244,2024-05-04,Completed,Credit Card,658 Greer Groves Suite 832,Richardport,NY,55799,USA,3418.8
421,661,2024-07-25,Returned,PayPal,5964 Nicole Rapid Suite 101,South Kathleenbury,OR,82441,USA,776.43
422,489,2024-10-23,Completed,Credit Card,5871 Joseph Pike,Port Tiffanyburgh,NJ,47547,USA,9523.4
423,598,2024-08-11,Processing,Credit Card,426 Kevin Causeway,West Adam,AR,91424,USA,13819.06
424,467,2024-12-26,Returned,Debit,9526 Myers Tunnel Suite 131,Rachelshire,SD,16272,USA,15880.349999999999
425,935,2024-01-16,Completed,PayPal,17714 Porter Manor,Leeland,MN,62044,USA,3183.27
426,179,2024-10-27,Completed,Credit Card,175 Delgado Points Apt. 511,Peterborough,HI,19077,USA,4386.74
427,536,2023-10-23,Completed,Credit Card,03422 Brian Walk,Nicolechester,KY,21413,USA,1965.23
428,549,2024-11-05,Completed,Credit Card,245 Bauer Streets,Paulmouth,NM,75703,USA,1793.33
429,936,2023-07-18,Completed,Credit Card,6237 Thornton Throughway Apt. 041,Juarezfurt,GU,99187,USA,1856.82
430,488,2024-12-25,Completed,PayPal,376 Berger Loop Suite 841,North Juan,DE,09549,USA,3171.65
431,155,2024-01-03,Completed,Credit Card,7156 Morales Canyon Suite 154,Gilbertville,DC,45663,USA,10054.060000000001
432,693,2024-02-22,Processing,Credit Card,2528 Jonathan Burgs,Katherinetown,ND,50410,USA,6288.950000000001
433,469,2024-02-12,Completed,Credit Card,365 Jose Mountains,Port Mollyton,AL,50859,USA,870.77
434,234,2024-08-09,Completed,Credit Card,140 John Freeway,Fletcherton,MT,24593,USA,893.98
435,260,2023-11-01,Completed,Credit Card,3440 Fields Union Apt. 047,North Ericmouth,PR,72041,USA,2979.56
436,927,2024-11-17,Completed,Credit Card,74479 Sandra Shoals,Whiteland,RI,07211,USA,1193.65
437,352,2024-11-11,Completed,Credit Card,006 Cannon Ford Suite 396,East Nathan,SC,84384,USA,3616.33
438,643,2023-11-17,Completed,PayPal,388 Megan Cape Apt. 181,East Christian,MA,59089,USA,6296.38
439,769,2024-12-18,Completed,Debit,538 Timothy Wall,South Aarontown,GU,14163,USA,1127.72
440,753,2023-08-25,Cancelled,Credit Card,918 Mark Loaf,Lauraberg,IN,13280,USA,1910.34
441,305,2024-11-03,Completed,Credit Card,39011 Kevin Isle Suite 363,New Courtney,OR,20767,USA,11303.6
442,237,2024-12-09,Completed,Credit Card,460 Teresa Divide Apt. 471,Sanchezton,ME,33584,USA,2171.62
443,146,2024-08-28,Completed,Credit Card,232 Nguyen Coves,West Joelton,WI,19549,USA,3349.02
444,794,2023-05-01,Completed,Credit Card,4000 Mcmahon Meadow Suite 899,Port Lisa,VA,31714,USA,9840.689999999999
445,753,2023-11-17,Completed,PayPal,50795 Craig Expressway Apt. 230,Vanessaport,RI,59136,USA,5669.110000000001
446,798,2024-08-12,Completed,Credit Card,1379 Martin Parkways,Cliffordborough,UT,61579,USA,11861.31
447,580,2024-10-09,Completed,Credit Card,6474 Jenna Village Suite 959,New Jamesfort,NH,03417,USA,1598.94
448,137,2024-09-18,Returned,Credit Card,26051 Schneider Ferry,New Gabriel,MP,30874,USA,1951.66
449,702,2024-06-19,Completed,PayPal,84154 Foster Islands Suite 234,Jameston,OR,14903,USA,871.5
450,814,2024-08-02,Completed,Credit Card,73208 Schmidt Stream,Lake Justinhaven,MT,80271,USA,1186.5900000000001
451,605,2024-11-04,Completed,Credit Card,609 Russell Lodge,Port Michelletown,ID,42125,USA,1227.04
452,456,2024-06-18,Completed,Credit Card,2996 Thompson Road Apt. 504,Martinmouth,VT,80771,USA,5911.7
453,988,2024-11-16,Returned,Credit Card,1516 Melton Station,Christopherborough,ME,64935,USA,2894.91
454,255,2024-09-14,Completed,Credit Card,80258 Sonya Ways,East Jodichester,UT,33970,USA,12591.66
455,310,2024-05-15,Completed,Credit Card,0011 Kristin Throughway Suite 327,South Bradleyland,FL,35108,USA,3568.12
456,723,2024-10-22,Processing,PayPal,80204 Ford Curve,West Caroline,WI,20889,USA,10362.16
457,937,2024-09-09,Completed,Credit Card,814 Matthew Plain Apt. 774,New Nicholasland,NY,98538,USA,9340.33
